count,action,delay,duration,duration_of_vehicles_left,emergency,flickering,num_of_vehicles_at_entering,num_of_vehicles_in_system,num_of_vehicles_left,partial_duration,queue_length,wait_time
20.0, 0, 2.044403996717328, 0.16666666666666666, 0, 0, 0.0, 0, 12, 12, 0, 0, 0, 0.0, 0.0
21.0, 0, 1.9553521902692297, 0.36666666666666664, 0, 0, 0.0, 0, 12, 12, 0, 0, 0, 0.0, 0.0
22.0, 0, 1.8613374115069141, 0.5666666666666667, 0, 0, 0.0, 0, 12, 12, 0, 0, 0, 0.0, 0.0
23.0, 1, 1.916963822077456, 0.7666666666666666, 0, 0, 0.0, 1, 12, 12, 0, 0, 0, 0.0, 0.0
24.0, 0, 1.6453432938557597, 0.8, 0.16666666666666666, 0.16666666666666666, 0.0, 0, 10, 12, 2, 0, 0, 0.0, 0.0
25.0, 0, 2.0177841165489423, 0.9666666666666666, 0, 0, 0.0, 0, 12, 14, 0, 0, 0, 0.0, 0.0
26.0, 0, 2.023491998560868, 1.1666666666666667, 0, 0, 0.0, 0, 12, 14, 0, 0, 1, 0.016666666666666666, 0.0
27.0, 0, 1.9487757491507451, 1.3666666666666667, 0, 0, 0.0, 0, 12, 14, 0, 0.016666666666666666, 2, 0.05, 0.0
28.0, 1, 1.8318074808763611, 1.5666666666666664, 0, 0, 0.0, 1, 12, 14, 0, 0.05, 0, 0.0, 0.0
29.0, 0, 1.5204966630491543, 1.0999999999999999, 0.6666666666666666, 0, 0.0, 0, 8, 14, 4, 0, 0, 0.0, 0.0
30.0, 0, 3.209482364158659, 1.2333333333333332, 0, 0, 0.0, 0, 12, 18, 0, 0, 0, 0.0, 0.0
31.0, 0, 3.03628688064322, 1.4333333333333333, 0, 0, 0.0, 0, 12, 18, 0, 0, 0, 0.0, 0.0
32.0, 0, 2.943558764683186, 1.6333333333333337, 0, 0, 0.0, 0, 12, 18, 0, 0, 0, 0.0, 0.0
33.0, 0, 2.8722124965516223, 1.8333333333333335, 0, 0, 0.0, 0, 12, 18, 0, 0, 0, 0.0, 0.0
34.0, 0, 2.774262479016818, 1.5333333333333332, 0.5, 0, 0.0, 0, 10, 18, 2, 0, 0, 0.0, 0.0
35.0, 0, 2.9422922259711166, 1.7, 0, 0, 0.0, 0, 12, 20, 0, 0, 0, 0.0, 0.0
36.0, 0, 2.8333699961696888, 1.9000000000000001, 0, 0, 0.0, 0, 12, 20, 0, 0, 0, 0.0, 0.0
37.0, 0, 2.675248195508728, 2.1, 0, 0, 0.0, 0, 12, 20, 0, 0, 0, 0.0, 0.0
38.0, 0, 2.532273550344591, 2.3, 0, 0, 0.0, 0, 12, 20, 0, 0, 0, 0.0, 0.0
39.0, 0, 2.523724008603557, 1.8333333333333333, 0.6666666666666666, 0, 0.0, 0, 10, 20, 2, 0, 0, 0.0, 0.0
40.0, 0, 2.634906129859961, 2.0, 0, 0, 0.0, 0, 12, 22, 0, 0, 0, 0.0, 0.0
41.0, 0, 2.495379726025428, 2.1999999999999993, 0, 0, 0.0, 0, 12, 22, 0, 0, 0, 0.0, 0.0
42.0, 0, 2.31916015710016, 2.4000000000000004, 0, 0, 0.0, 0, 12, 22, 0, 0, 0, 0.0, 0.0
43.0, 0, 2.2650164245336217, 2.6, 0, 0, 0.0, 0, 12, 22, 0, 0, 0, 0.0, 0.0
44.0, 0, 2.2188541170714267, 2.4, 0.4, 0, 0.0, 0, 11, 22, 1, 0, 0, 0.0, 0.0
45.0, 0, 2.4548958341565825, 2.5833333333333335, 0, 0, 0.0, 0, 13, 24, 0, 0, 0, 0.0, 0.0
46.0, 1, 2.393602719459654, 2.8, 0, 0, 0.0, 1, 13, 24, 0, 0, 0, 0.0, 0.0
47.0, 0, 2.2619557329153084, 3.0166666666666666, 0, 0, 0.0, 0, 13, 24, 0, 0, 0, 0.0, 0.0
48.0, 0, 2.291099331659, 3.233333333333333, 0, 0, 0.0, 0, 13, 24, 0, 0, 1, 0.016666666666666666, 0.0
49.0, 0, 2.2803283692053102, 3.4499999999999993, 0, 0, 0.0, 0, 13, 24, 0, 0.016666666666666666, 1, 0.03333333333333333, 0.0
50.0, 0, 2.468412939429449, 3.666666666666667, 0, 0, 0.0, 0, 15, 26, 0, 0.03333333333333333, 1, 0.05, 0.0
51.0, 0, 2.4806057075557018, 3.9166666666666665, 0, 0, 0.0, 0, 15, 26, 0, 0.05, 3, 0.09999999999999999, 0.0
52.0, 0, 2.366029951556922, 4.166666666666667, 0, 0, 0.0, 0, 15, 25, 0, 0.09999999999999999, 3, 0.15, 0.0
53.0, 0, 2.428546671886787, 4.416666666666667, 0, 0, 0.0, 0, 15, 24, 0, 0.15, 3, 0.2, 0.0
54.0, 0, 2.1595799806500144, 3.8666666666666667, 0.8, 0.8, 0.0, 0, 13, 24, 2, 0.2, 3, 0.25, 0.0
55.0, 0, 2.3595701400496543, 4.083333333333334, 0, 0, 0.0, 0, 15, 26, 0, 0.25, 3, 0.3, 0.0
56.0, 0, 2.408241483666747, 4.333333333333333, 0, 0, 0.0, 0, 15, 26, 0, 0.3, 3, 0.35, 0.0
57.0, 0, 2.4106284592229805, 4.583333333333333, 0, 0, 0.0, 0, 15, 24, 0, 0.35, 5, 0.4333333333333333, 0.0
58.0, 1, 2.4227790898664754, 4.833333333333334, 0, 0, 0.0, 1, 15, 24, 0, 0.4333333333333333, 1, 0.03333333333333333, 0.0
59.0, 0, 1.9087897433683967, 2.8166666666666664, 2.2666666666666666, 0, 0.0, 0, 11, 24, 4, 0.03333333333333333, 0, 0.0, 0.0
