count,action,delay,duration,duration_of_vehicles_left,emergency,flickering,num_of_vehicles_at_entering,num_of_vehicles_in_system,num_of_vehicles_left,partial_duration,queue_length,wait_time
42.0, 0, 7.454849619514222, 20.316666666666656, 0.38333333333333336, 0.0, 0, 53, 80, 1, 2.8000000000000007, 19, 1.6333333333333333
43.0, 0, 7.624733380284371, 21.19999999999999, 0, 0.0, 0, 53, 80, 0, 3.366666666666667, 24, 2.033333333333333
44.0, 0, 7.679543504458373, 22.083333333333343, 0, 0.0, 0, 53, 80, 0, 3.9666666666666663, 26, 2.4666666666666663
45.0, 0, 7.6798632900243025, 22.966666666666676, 0, 0.0, 0, 53, 80, 0, 4.6000000000000005, 27, 2.9166666666666665
46.0, 1, 7.693177875524437, 23.849999999999977, 0, 0.0, 1, 53, 80, 0, 5.233333333333335, 29, 2.616666666666667
47.0, 0, 7.7310024783168485, 22.866666666666646, 1.8666666666666667, 0.0, 0, 49, 80, 4, 5.066666666666667, 27, 2.3666666666666667
48.0, 0, 7.74715290764961, 23.683333333333334, 0, 0.0, 0, 49, 80, 0, 5.6833333333333345, 26, 2.1166666666666667
49.0, 0, 7.77489770532236, 24.5, 0, 0.0, 0, 49, 80, 0, 6.300000000000002, 25, 1.9500000000000002
50.0, 0, 7.790689992915562, 24.799999999999997, 0.5166666666666667, 0.0, 0, 48, 80, 1, 6.6833333333333345, 24, 1.8333333333333335
51.0, 0, 7.799562571924741, 24.00000000000002, 1.6, 0.0, 0, 45, 80, 3, 6.633333333333334, 26, 1.9833333333333334
52.0, 0, 7.71633284063102, 24.750000000000018, 0, 0.0, 0, 45, 79, 0, 7.299999999999999, 26, 2.1833333333333336
53.0, 0, 7.656772561957332, 23.799999999999994, 1.7, 0.0, 0, 42, 76, 3, 7.216666666666664, 26, 2.3833333333333333
54.0, 0, 7.57666683914769, 23.916666666666657, 0.5833333333333334, 0.0, 0, 41, 74, 1, 7.649999999999996, 27, 2.833333333333333
55.0, 0, 7.516941722639699, 23.400000000000013, 1.2, 0.0, 0, 39, 72, 2, 7.816666666666662, 27, 3.283333333333333
56.0, 0, 7.525428940543584, 24.050000000000015, 0, 0.0, 0, 39, 71, 0, 8.466666666666663, 28, 3.75
57.0, 0, 7.588797495382657, 24.699999999999985, 0, 0.0, 0, 39, 69, 0, 9.116666666666664, 29, 4.233333333333333
58.0, 0, 7.707364935280252, 25.349999999999984, 0, 0.0, 0, 39, 68, 0, 9.766666666666667, 31, 4.75
59.0, 1, 7.817555620165533, 24.666666666666675, 1.3333333333333333, 0.0, 1, 37, 66, 2, 9.566666666666668, 28, 4.2
60.0, 0, 7.922864275065777, 23.91666666666667, 1.3666666666666667, 0.0, 0, 35, 66, 2, 9.300000000000002, 27, 3.716666666666667
61.0, 0, 7.935650580960473, 24.499999999999986, 0, 0.0, 0, 35, 66, 0, 9.883333333333335, 25, 3.283333333333333
62.0, 0, 7.897299641491128, 25.083333333333314, 0, 0.0, 0, 35, 66, 0, 10.466666666666667, 22, 2.7833333333333337
63.0, 0, 7.8808894972390995, 23.46666666666667, 2.1999999999999997, 0.0, 0, 32, 66, 3, 9.650000000000002, 19, 2.25
64.0, 0, 7.81948793799707, 23.25, 0.75, 0.0, 0, 31, 66, 1, 9.733333333333334, 15, 1.6666666666666665
65.0, 0, 7.747405674742772, 23.0, 0.7666666666666667, 0.0, 0, 30, 66, 1, 9.783333333333333, 12, 1.2833333333333332
66.0, 0, 7.681155626672328, 21.15000000000001, 2.35, 0.0, 0, 27, 66, 3, 9.05, 12, 1.4833333333333334
67.0, 0, 7.5763241531265715, 21.60000000000001, 0, 0.0, 0, 27, 66, 0, 9.500000000000002, 12, 1.6833333333333333
68.0, 0, 7.528972012061898, 19.599999999999998, 2.45, 0.0, 0, 24, 66, 3, 8.466666666666667, 12, 1.8833333333333335
69.0, 0, 7.472839084225021, 20.0, 0, 0.0, 0, 24, 66, 0, 8.866666666666669, 13, 2.1
70.0, 0, 7.528571417086337, 20.400000000000002, 0, 0.0, 0, 24, 62, 0, 9.266666666666667, 13, 2.3166666666666664
71.0, 0, 7.634170559071531, 20.800000000000008, 0, 0.0, 0, 24, 61, 0, 9.666666666666666, 16, 2.5833333333333335
72.0, 1, 7.763587342662117, 21.199999999999992, 0, 0.0, 1, 24, 58, 0, 10.066666666666665, 15, 1.8833333333333333
73.0, 0, 7.918637198552188, 18.0, 3.6, 0.0, 0, 20, 55, 4, 8.33333333333333, 12, 1.1999999999999997
74.0, 0, 7.852785457472365, 18.333333333333332, 0, 0.0, 0, 20, 54, 0, 8.666666666666666, 9, 0.5
75.0, 0, 7.750592526488781, 18.666666666666668, 0, 0.0, 0, 20, 53, 0, 9.000000000000002, 12, 0.7
76.0, 0, 7.668905138841046, 17.099999999999994, 1.9, 0.0, 0, 18, 53, 2, 8.250000000000002, 12, 0.9000000000000001
77.0, 0, 7.60074838862961, 15.466666666666667, 1.9333333333333333, 0.0, 0, 16, 53, 2, 7.400000000000002, 12, 1.1
78.0, 0, 7.472422473989421, 15.733333333333327, 0, 0.0, 0, 16, 53, 0, 7.666666666666668, 12, 1.3
79.0, 0, 3.999992078902751, 12.0, 4.0, 0.0, 0, 12, 53, 4, 5.700000000000001, 12, 1.5
80.0, 0, 3.999995535882247, 12.199999999999996, 0, 0.0, 0, 12, 53, 0, 5.9, 12, 1.7
81.0, 0, 3.9999980043646293, 12.4, 0, 0.0, 0, 12, 53, 0, 6.1, 12, 1.9000000000000001
82.0, 0, 3.9999982807553502, 12.600000000000003, 0, 0.0, 0, 12, 51, 0, 6.3, 12, 2.1
83.0, 0, 3.9999979098940592, 12.799999999999999, 0, 0.0, 0, 12, 50, 0, 6.499999999999999, 12, 2.3000000000000003
84.0, 0, 3.9999977391383132, 13.000000000000002, 0, 0.0, 0, 12, 49, 0, 6.699999999999999, 12, 2.5
85.0, 1, 3.9566660159842697, 13.199999999999998, 0, 0.0, 1, 12, 47, 0, 6.899999999999999, 8, 1.6833333333333333
86.0, 0, 3.9470138013230827, 8.933333333333335, 4.466666666666667, 0.0, 0, 8, 44, 4, 4.516666666666667, 4, 0.85
87.0, 0, 3.8422617596528994, 9.066666666666665, 0, 0.0, 0, 8, 42, 0, 4.6499999999999995, 0, 0.0
88.0, 0, 3.7285715989545016, 9.200000000000001, 0, 0.0, 0, 8, 40, 0, 4.783333333333333, 0, 0.0
89.0, 0, 3.696191723213893, 5.833333333333334, 3.5, 0.0, 0, 5, 39, 3, 3.033333333333333, 0, 0.0
90.0, 0, 3.6039588394785067, 4.733333333333333, 1.1833333333333333, 0.0, 0, 4, 39, 1, 2.466666666666667, 0, 0.0
91.0, 0, 3.4769500414186876, 4.8, 0, 0.0, 0, 4, 39, 0, 2.533333333333333, 0, 0.0
92.0, 0, 0.8641990693844699, 1.2166666666666666, 3.6499999999999995, 0.0, 0, 1, 39, 3, 0.6666666666666666, 0, 0.0
93.0, 0, 0.0, 0, 1.2333333333333334, 0.0, 0, 0, 39, 1, 0, 0, 0.0
94.0, 0, 0.0, 0, 0, 0.0, 0, 0, 39, 0, 0, 0, 0.0
95.0, 0, 0.0, 0, 0, 0.0, 0, 0, 37, 0, 0, 0, 0.0
96.0, 0, 0.0, 0, 0, 0.0, 0, 0, 37, 0, 0, 0, 0.0
97.0, 0, 0.0, 0, 0, 0.0, 0, 0, 33, 0, 0, 0, 0.0
98.0, 1, 0.0, 0, 0, 0.0, 1, 0, 32, 0, 0, 0, 0.0
99.0, 0, 0.0, 0, 0, 0.0, 0, 0, 29, 0, 0, 0, 0.0
100.0, 0, 0.0, 0, 0, 0.0, 0, 0, 27, 0, 0, 0, 0.0
101.0, 0, 0.0, 0, 0, 0.0, 0, 0, 24, 0, 0, 0, 0.0
102.0, 0, 0.0, 0, 0, 0.0, 0, 0, 24, 0, 0, 0, 0.0
103.0, 0, 0.0, 0, 0, 0.0, 0, 0, 24, 0, 0, 0, 0.0
104.0, 0, 0.0, 0, 0, 0.0, 0, 0, 24, 0, 0, 0, 0.0
105.0, 0, 0.0, 0, 0, 0.0, 0, 0, 24, 0, 0, 0, 0.0
106.0, 0, 0.0, 0, 0, 0.0, 0, 0, 24, 0, 0, 0, 0.0
107.0, 0, 0.0, 0, 0, 0.0, 0, 0, 24, 0, 0, 0, 0.0
108.0, 0, 0.0, 0, 0, 0.0, 0, 0, 23, 0, 0, 0, 0.0
109.0, 0, 0.0, 0, 0, 0.0, 0, 0, 22, 0, 0, 0, 0.0
110.0, 0, 0.0, 0, 0, 0.0, 0, 0, 19, 0, 0, 0, 0.0
111.0, 1, 0.0, 0, 0, 0.0, 1, 0, 16, 0, 0, 0, 0.0
112.0, 0, 0.0, 0, 0, 0.0, 0, 0, 16, 0, 0, 0, 0.0
113.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
114.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
115.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
116.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
117.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
118.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
119.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
120.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
121.0, 0, 0.0, 0, 0, 0.0, 0, 0, 12, 0, 0, 0, 0.0
122.0, 0, 0.0, 0, 0, 0.0, 0, 0, 8, 0, 0, 0, 0.0
123.0, 0, 0.0, 0, 0, 0.0, 0, 0, 6, 0, 0, 0, 0.0
124.0, 1, 0.0, 0, 0, 0.0, 1, 0, 4, 0, 0, 0, 0.0
125.0, 0, 0.0, 0, 0, 0.0, 0, 0, 2, 0, 0, 0, 0.0
126.0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0.0
127.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
128.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
129.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
130.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
131.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
132.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
133.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
134.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
135.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
136.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
137.0, 1, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0
138.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
139.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
140.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
141.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
142.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
143.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
144.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
145.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
146.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
147.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
148.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
149.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
150.0, 1, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0
151.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
152.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
153.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
154.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
155.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
156.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
157.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
158.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
159.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
160.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
161.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
162.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
163.0, 1, 0.0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.0
164.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
165.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
166.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
167.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
168.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
169.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
170.0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0
